source_machine,map,report_path_local,route_path_local,build_family,report_file_sha256,route_file_sha256,route_input_hash,route_input_hash_method,hard_certificate_passed,hard_failure_reasons,completed,policy_id,hard_thresholds,dynamic_pcd_clearance_m,maximum_slip_ratio,maximum_tire_utilization,maximum_abs_lateral_error_m,maximum_abs_heading_error_deg,vehicle_profile_id,vehicle_profile_fingerprint,axle_count,wheel_count,steer_ff_rad_second_dim,vehicle_structure,identity_evidence,route_length_m,point_count,report_modified_time,route_modified_time,comparison_status,local_relation,transfer_recommended,parse_notes
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\five_axis_generator_builds\narrow_4_flatout_20260824\five_attack5\certificate\summary.json,D:\OnSite-B-1150-Unified\five_axis_generator_builds\narrow_4_flatout_20260824\five_attack5\routes\narrow_4.npz,five_axis_generator_builds,ab2f47268689cc2fb55cd3f36ffc4d854a968a2ac080eab197ccee0b868f48ef,0e24830229cbda877119de0bc760e536af456d15e79aec24737edbb076c42875,,,false,"[""maximum_tire_utilization""]",true,,,,0.1508968472480774,1.1815248711052937,0.06285753722600684,3.4708631896291386,five_axis,4ec13c407273a370c01747c10ca81942fa98caab38073946be123042e1dd02b7,,,,five_axis_explicit,explicit_profile_id,228.00476728357913,1148,2026-08-23T18:51:21.359367+00:00,2026-08-23T18:50:37.904022+00:00,pending_baseline_merge,existing_exact,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\five_axis_generator_builds\narrow_4_icr_refined_20260824\candidate6\certificate\summary.json,D:\OnSite-B-1150-Unified\five_axis_generator_builds\narrow_4_icr_refined_20260824\candidate6\routes\narrow_4.npz,five_axis_generator_builds,8f94abbfff86bc20dc49b97edeb7a1bb960ea17f380cd6c9b24af104c955d257,d42e8e027ac7a484f2acec3acb428cdbe3e06360b8c4805f77f0a3694dea099b,,,false,"[""maximum_tire_utilization""]",true,,,,0.1508968472480774,1.1815248711052937,0.05824710308775778,3.4528400799087366,five_axis,4ec13c407273a370c01747c10ca81942fa98caab38073946be123042e1dd02b7,,,,five_axis_explicit,explicit_profile_id,228.00476728357913,1148,2026-08-23T19:16:00.626024+00:00,2026-08-23T19:15:25.972324+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,RoadC,D:\OnSite-B-1150-Unified\five_axis_generator_builds\roadc_five_axis_rule_turns_20260824\candidate1\certificate_full\summary.json,D:\OnSite-B-1150-Unified\five_axis_generator_builds\roadc_five_axis_rule_turns_20260824\candidate1\routes\RoadC.npz,five_axis_generator_builds,a4f2158ebb584385d49d9784dd46b58b5704dabcb3192ef7c0e86e4f2d88982e,65a3b2f01701d6abb7846340512658fb4839956b6d35599d2235ba197cdc3181,,,false,"[""closed_loop_heightmap_footprint"", ""maximum_tire_utilization""]",true,,,,0.16130347549915314,1.1813674284115845,1.6707573513661467,10.349582035177743,five_axis,,,,,five_axis_explicit,explicit_profile_id,9707.486021792927,48343,2026-08-23T22:03:35.290271+00:00,2026-08-23T21:51:02.000871+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,turnaround_4,D:\OnSite-B-1150-Unified\five_axis_generator_builds\turnaround_4_five_axis_20260824\template_icr35\certificate_standard_preserve\summary.json,D:\OnSite-B-1150-Unified\five_axis_generator_builds\turnaround_4_five_axis_20260824\template_icr35\routes\turnaround_4.npz,five_axis_generator_builds,3cb98ad8f356b4b953fe27b1c9fe31f9b294b82c8ef09d3db8b340d92a607c7f,c419f9e193aa7ba22df70930c8eb283d7a57b8d491e2529fe7fc391fcd990bd7,,,false,"[""closed_loop_pcd_clearance""]",true,,,,0.17595365643501282,1.0055665619309675,1.293010374337764,11.350252801607114,five_axis,,,,,five_axis_explicit,explicit_profile_id,345.04096854755926,1761,2026-08-23T19:58:07.809001+00:00,2026-08-23T19:54:35.667701+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_1,D:\OnSite-B-1150-Unified\six_axis_generator\builds\fix_validation_narrow_1_20260820_retry\dynamic_certificates\narrow_1\production\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\fix_validation_narrow_1_20260820_retry\routes\narrow_1.npz,six_axis_generator,84346c594b7c4baf467f0b52c99e4023242a5e7d0e936d525bb06ba876f9752e,9d811e39843b7d125a5f9d9d740ddbd0f54b36889bf33d86ab69c38987390e37,,,true,[],true,,,,0.15718884766101837,0.9697050910890368,0.029430188979250885,0.8646921407679158,,,,,12,six_axis_structural,steer_vector_dimension,49.94271762522252,251,2026-08-20T03:59:05.964712+00:00,2026-08-20T03:58:47.917255+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_flatout_micro_search_20260824\attack248\certificate\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_flatout_micro_search_20260824\attack248\routes\narrow_4.npz,six_axis_generator,ea44799f15654fc8d78010d0c24990698066da39e8f2cd1598b8734786b00504,997962b4b49f4194ac19b9df8b0f534571a5f27defcec30f1f113d6c36103173,,,false,"[""closed_loop_pcd_clearance"", ""maximum_slip_ratio"", ""maximum_tire_utilization""]",true,,,,0.49896878004074097,8.345849471333754,2.3082628437386536,52.44237509134914,,,,,12,six_axis_structural,steer_vector_dimension,229.40535466398427,2288,2026-08-23T18:38:40.335365+00:00,2026-08-23T18:38:10.852285+00:00,pending_baseline_merge,existing_exact,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1600_linked\certificate_repeat\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1600_linked\routes\narrow_4.npz,six_axis_generator,8d67ad822e618f700ea8d327d30bc89e1bbb4e95b916bdec0b2c93644765129a,aa2ce6535421d1713aa15b1c402cc8fe29234401ab835d919deb557d13fbea5b,,,true,[],true,,,,0.1598326414823532,0.9368277996823953,0.1425721926851849,3.23388486637642,,,,,12,six_axis_structural,steer_vector_dimension,229.40535466398427,2288,2026-08-23T14:49:11.043935+00:00,2026-08-23T14:47:19.157464+00:00,pending_baseline_merge,existing_exact,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1800_linked\certificate\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1800_linked\routes\narrow_4.npz,six_axis_generator,558faeedba1d6221904d24192bdbaa4676e03185df1bda2c3b55d758908ae679,f4a8639c1832cafac9f25bfcab3e341a8906eedeb4643bf152cef8ccb57a8611,,,true,[],true,,,,0.17363302409648895,0.9586705690328888,0.1425721926851849,3.23388486637642,,,,,12,six_axis_structural,steer_vector_dimension,229.40535466398427,2288,2026-08-23T14:51:13.873838+00:00,2026-08-23T14:50:16.644081+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1800_linked\certificate_repeat\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\A220_B500_C400_D160_E1800_linked\routes\narrow_4.npz,six_axis_generator,558faeedba1d6221904d24192bdbaa4676e03185df1bda2c3b55d758908ae679,f4a8639c1832cafac9f25bfcab3e341a8906eedeb4643bf152cef8ccb57a8611,,,true,[],true,,,,0.17363302409648895,0.9586705690328888,0.1425721926851849,3.23388486637642,,,,,12,six_axis_structural,steer_vector_dimension,229.40535466398427,2288,2026-08-23T14:52:10.587280+00:00,2026-08-23T14:50:16.644081+00:00,pending_baseline_merge,existing_route_new_report,false,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,narrow_4,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\C120_E200_preserveff\certificate\summary.json,D:\OnSite-B-1150-Unified\six_axis_generator\builds\narrow_4_speed_tuning_20260823\candidates\C120_E200_preserveff\routes\narrow_4.npz,six_axis_generator,6bc780cb90661e23340bb1dd607f3dd1405a7e3498c5642726cb90f1190d1dc1,5b454b3bcd0ff616e9f2497aa32443e2ab1cdbd49614fc8832f1b48971ab9411,,,false,"[""route_not_completed"", ""maximum_slip_ratio"", ""maximum_tire_utilization""]",false,,,,1.6084991693496704,1.0627623920685756,32.77202664518468,147.21408433356214,,,,,12,six_axis_structural,steer_vector_dimension,229.40535466398427,2288,2026-08-23T14:17:27.655732+00:00,2026-08-23T14:15:35.831145+00:00,pending_baseline_merge,conflict,true,explicit_path;route_input_hash_pending_repository_rule
